region_code,region_name,province_name,year,population,senior_population,youth_population
41460,용인시,경기도,2021,1077508,150263,212508
41460,용인시,경기도,2022,1074971,157226,211076
41460,용인시,경기도,2023,1075566,165767,209640
41460,용인시,경기도,2024,1085864,175717,210771
41460,용인시,경기도,2025,1091186,186012,209729
41480,파주시,경기도,2014,411348,48009,89077
41480,파주시,경기도,2015,423321,50440,89723
41480,파주시,경기도,2016,430781,51980,89130
41480,파주시,경기도,2017,437848,54881,89494
41480,파주시,경기도,2018,451848,57889,91133
41480,파주시,경기도,2019,454040,60663,90743
41480,파주시,경기도,2020,465617,64915,91575
41480,파주시,경기도,2021,483245,69084,95744
41480,파주시,경기도,2022,495315,73543,97005
41480,파주시,경기도,2023,497753,78257,94744
41480,파주시,경기도,2024,511308,83569,94969
41480,파주시,경기도,2025,526005,90515,96106
41500,이천시,경기도,2014,205014,23870,44548
41500,이천시,경기도,2015,204935,24629,43613
41500,이천시,경기도,2016,210359,25380,44611
41500,이천시,경기도,2017,213142,26935,44696
41500,이천시,경기도,2018,214206,27988,45012
41500,이천시,경기도,2019,215834,29245,45916
41500,이천시,경기도,2020,218388,31134,47146
41500,이천시,경기도,2021,223177,33034,48861
41500,이천시,경기도,2022,222721,34750,48262
41500,이천시,경기도,2023,222098,36905,47195
41500,이천시,경기도,2024,222443,39307,46284
41500,이천시,경기도,2025,222967,41904,45747
41550,안성시,경기도,2014,181896,24990,37059
41550,안성시,경기도,2015,180199,25846,35380
41550,안성시,경기도,2016,182896,26606,35171
41550,안성시,경기도,2017,182786,28134,34253
41550,안성시,경기도,2018,183579,29319,34075
41550,안성시,경기도,2019,183405,30729,33674
41550,안성시,경기도,2020,187012,32844,34855
41550,안성시,경기도,2021,189534,34629,35641
41550,안성시,경기도,2022,188842,36284,35077
41550,안성시,경기도,2023,189034,38191,34727
41550,안성시,경기도,2024,193949,40838,35656
41550,안성시,경기도,2025,196592,43559,35995
41570,김포시,경기도,2014,340310,35706,69238
41570,김포시,경기도,2015,349990,38039,68313
41570,김포시,경기도,2016,363443,40505,68360
41570,김포시,경기도,2017,392092,44611,72294
41570,김포시,경기도,2018,423170,48532,77683
41570,김포시,경기도,2019,437221,52278,79652
41570,김포시,경기도,2020,473970,58124,86863
41570,김포시,경기도,2021,486508,62780,88089
41570,김포시,경기도,2022,484267,66858,85491
41570,김포시,경기도,2023,486172,71702,84103
41570,김포시,경기도,2024,486853,76654,82829
41570,김포시,경기도,2025,484792,81813,81004
41590,화성시,경기도,2014,540862,45860,112234
41590,화성시,경기도,2015,596525,49417,123343
41590,화성시,경기도,2016,640890,52875,131035
41590,화성시,경기도,2017,691086,58053,141011
41590,화성시,경기도,2018,758722,63520,156223
41590,화성시,경기도,2019,815396,69434,169379
41590,화성시,경기도,2020,855248,76180,178765
41590,화성시,경기도,2021,887015,82470,185990
41590,화성시,경기도,2022,910814,89334,190028
41590,화성시,경기도,2023,944342,97343,196619
41590,화성시,경기도,2024,968821,105701,199553
41590,화성시,경기도,2025,989969,115180,201900
41610,광주시,경기도,2014,298858,30441,65017
41610,광주시,경기도,2015,312579,32816,66459
41610,광주시,경기도,2016,327723,35203,68166
41610,광주시,경기도,2017,345947,39203,70419
41610,광주시,경기도,2018,363782,42843,72202
41610,광주시,경기도,2019,372654,46344,72791
41610,광주시,경기도,2020,382054,51079,73200
41610,광주시,경기도,2021,387289,55328,72916
41610,광주시,경기도,2022,391462,59448,72174
41610,광주시,경기도,2023,391377,64032,70056
41610,광주시,경기도,2024,397605,69176,69479
41610,광주시,경기도,2025,397346,74755,67594
41630,양주시,경기도,2014,202072,24607,38749
41630,양주시,경기도,2015,205184,25998,38467
41630,양주시,경기도,2016,205513,26708,37546
41630,양주시,경기도,2017,212146,29098,38414
41630,양주시,경기도,2018,216951,31121,39293
41630,양주시,경기도,2019,222314,33412,40676
41630,양주시,경기도,2020,230359,36245,42234
41630,양주시,경기도,2021,236368,39036,42973
41630,양주시,경기도,2022,243432,41886,43997
41630,양주시,경기도,2023,268026,46170,49129
41630,양주시,경기도,2024,289005,50616,53860
41630,양주시,경기도,2025,296224,54887,54402
41650,포천시,경기도,2014,155798,23279,29755
41650,포천시,경기도,2015,155192,23892,29568
41650,포천시,경기도,2016,154763,24292,29010
41650,포천시,경기도,2017,152925,25451,28225
41650,포천시,경기도,2018,150676,26306,27357
41650,포천시,경기도,2019,148379,27615,26742
41650,포천시,경기도,2020,147274,29314,26454
41650,포천시,경기도,2021,148939,31080,26993
41650,포천시,경기도,2022,146701,32863,26133
41650,포천시,경기도,2023,143323,34863,24585
41650,포천시,경기도,2024,141463,37242,23495
41650,포천시,경기도,2025,140452,39718,22755
41670,여주시,경기도,2014,110386,18674,20617
41670,여주시,경기도,2015,111033,19233,20133
41670,여주시,경기도,2016,111563,19778,19795
41670,여주시,경기도,2017,111984,21083,19299
41670,여주시,경기도,2018,111525,21959,18871
41670,여주시,경기도,2019,111083,23068,18484
41670,여주시,경기도,2020,111897,24475,18403
41670,여주시,경기도,2021,112150,25854,18138
41670,여주시,경기도,2022,113150,27269,18030
41670,여주시,경기도,2023,114412,28895,17906
41670,여주시,경기도,2024,114610,30535,17466
41670,여주시,경기도,2025,114002,32337,16818
41800,연천군,경기도,2014,45363,9887,8509
41800,연천군,경기도,2015,45725,10030,8851
41800,연천군,경기도,2016,45907,10162,8934
41800,연천군,경기도,2017,45431,10423,8589
41800,연천군,경기도,2018,44633,10611,8184
41800,연천군,경기도,2019,43824,10990,8005
41800,연천군,경기도,2020,43516,11490,7914
41800,연천군,경기도,2021,42721,11814,7611
41800,연천군,경기도,2022,42062,12319,7299
41800,연천군,경기도,2023,41584,12882,7095
41800,연천군,경기도,2024,40866,13432,6704
41800,연천군,경기도,2025,42340,14293,6939
41820,가평군,경기도,2014,61213,12874,10112
41820,가평군,경기도,2015,62008,13350,10040
41820,가평군,경기도,2016,62448,13569,9991
41820,가평군,경기도,2017,62973,14271,9965
41820,가평군,경기도,2018,62918,14802,9788
41820,가평군,경기도,2019,62415,15423,9578
41820,가평군,경기도,2020,62377,16324,9525
41820,가평군,경기도,2021,62264,17035,9266
41820,가평군,경기도,2022,62150,17841,9115
41820,가평군,경기도,2023,62302,18713,8985
41820,가평군,경기도,2024,62527,19831,8953
41820,가평군,경기도,2025,62125,20986,8578
41830,양평군,경기도,2014,105379,21528,17065
41830,양평군,경기도,2015,108316,22672,17115
41830,양평군,경기도,2016,111367,23614,17138
41830,양평군,경기도,2017,115105,25584,17290
41830,양평군,경기도,2018,116095,26902,16798
41830,양평군,경기도,2019,116874,28448,16302
41830,양평군,경기도,2020,118810,30536,16281
41830,양평군,경기도,2021,121230,32375,16272
41830,양평군,경기도,2022,122323,34217,16023
41830,양평군,경기도,2023,125238,36824,16118
41830,양평군,경기도,2024,126804,39341,15761
41830,양평군,경기도,2025,126933,41803,15259
43110,청주시,충청북도,2014,831521,86048,192979
43110,청주시,충청북도,2015,831912,88656,191450
43110,청주시,충청북도,2016,835197,91553,189560
43110,청주시,충청북도,2017,835590,96483,186133
43110,청주시,충청북도,2018,837749,100841,184787
43110,청주시,충청북도,2019,839566,106373,184267
43110,청주시,충청북도,2020,844993,113322,184413
43110,청주시,충청북도,2021,848482,119867,183840
43110,청주시,충청북도,2022,849573,127054,182723
43110,청주시,충청북도,2023,852189,134501,181413
43110,청주시,충청북도,2024,854537,142688,178778
43110,청주시,충청북도,2025,856152,151061,176704
43130,충주시,충청북도,2014,208527,33312,40295
43130,충주시,충청북도,2015,207913,33948,39354
43130,충주시,충청북도,2016,208350,34790,38686
43130,충주시,충청북도,2017,208316,36703,37800
43130,충주시,충청북도,2018,210504,38138,37939
43130,충주시,충청북도,2019,210737,39811,37693
43130,충주시,충청북도,2020,210186,41852,37156
43130,충주시,충청북도,2021,209358,43795,36241
43130,충주시,충청북도,2022,208277,45952,35350
43130,충주시,충청북도,2023,207778,48022,34976
43130,충주시,충청북도,2024,207241,50480,34372
43130,충주시,충청북도,2025,206540,53128,33591
43150,제천시,충청북도,2014,136805,23048,25196
43150,제천시,충청북도,2015,136138,23594,24750
43150,제천시,충청북도,2016,136517,24131,24811
43150,제천시,충청북도,2017,136432,25691,24351
43150,제천시,충청북도,2018,135386,26619,23350
43150,제천시,충청북도,2019,134617,27790,22958
43150,제천시,충청북도,2020,133018,29256,21907
43150,제천시,충청북도,2021,131591,30632,21125
43150,제천시,충청북도,2022,130988,32145,21290
43150,제천시,충청북도,2023,130194,33722,21319
43150,제천시,충청북도,2024,128569,35347,20431
43150,제천시,충청북도,2025,128003,37074,20150
43720,보은군,충청북도,2014,34240,10020,4776
43720,보은군,충청북도,2015,34296,10124,4684
43720,보은군,충청북도,2016,34221,10187,4505
43720,보은군,충청북도,2017,34053,10461,4392
43720,보은군,충청북도,2018,33680,10648,4162
43720,보은군,충청북도,2019,32949,10909,3883
43720,보은군,충청북도,2020,32412,11217,3585
43720,보은군,충청북도,2021,31878,11506,3367
43720,보은군,충청북도,2022,31455,11795,3157
43720,보은군,충청북도,2023,31010,12177,2988
43720,보은군,충청북도,2024,30527,12537,2856
43720,보은군,충청북도,2025,30529,12944,2820
43730,옥천군,충청북도,2014,52469,12550,8140
43730,옥천군,충청북도,2015,52404,12932,7990
43730,옥천군,충청북도,2016,52267,13255,7657
43730,옥천군,충청북도,2017,51766,13720,7233
43730,옥천군,충청북도,2018,51465,14123,7019
43730,옥천군,충청북도,2019,51023,14557,6818
43730,옥천군,충청북도,2020,50527,15080,6509
43730,옥천군,충청북도,2021,50093,15581,6076
43730,옥천군,충청북도,2022,49520,16265,5796
43730,옥천군,충청북도,2023,48891,16665,5680
43730,옥천군,충청북도,2024,48204,17216,5410
43730,옥천군,충청북도,2025,49601,18171,5667
43740,영동군,충청북도,2014,50803,13360,8238
43740,영동군,충청북도,2015,50693,13621,8213
43740,영동군,충청북도,2016,50552,13750,7891
43740,영동군,충청북도,2017,50240,14111,7653
43740,영동군,충청북도,2018,49715,14373,7504
43740,영동군,충청북도,2019,48738,14601,7115
43740,영동군,충청북도,2020,47475,15082,6343
43740,영동군,충청북도,2021,45773,15295,5492
43740,영동군,충청북도,2022,44956,15767,5163
43740,영동군,충청북도,2023,44195,16161,4890
43740,영동군,충청북도,2024,43551,16625,4653
43740,영동군,충청북도,2025,43032,17202,4573
43745,증평군,충청북도,2014,34771,4952,7325
43745,증평군,충청북도,2015,36671,5150,7667
43745,증평군,충청북도,2016,37308,5323,7616
43745,증평군,충청북도,2017,37783,5626,7635
43745,증평군,충청북도,2018,37317,5846,7302
43745,증평군,충청북도,2019,37392,6143,7251
43745,증평군,충청북도,2020,36807,6416,7031
43745,증평군,충청북도,2021,36426,6782,6725
43745,증평군,충청북도,2022,37262,7264,6920
43745,증평군,충청북도,2023,37484,7694,6877
43745,증평군,충청북도,2024,37171,8044,6604
43745,증평군,충청북도,2025,36680,8457,6313
43750,진천군,충청북도,2014,65174,10648,12115
43750,진천군,충청북도,2015,67981,10988,12432
43750,진천군,충청북도,2016,69950,11306,12552
43750,진천군,충청북도,2017,73677,11889,13224
43750,진천군,충청북도,2018,78218,12395,14109
43750,진천군,충청북도,2019,81084,13002,14686
43750,진천군,충청북도,2020,83718,13762,15035
43750,진천군,충청북도,2021,85176,14427,15122
43750,진천군,충청북도,2022,86147,15286,15174
43750,진천군,충청북도,2023,86254,15933,14798
43750,진천군,충청북도,2024,86537,16767,14201
43750,진천군,충청북도,2025,86580,17782,13749
43760,괴산군,충청북도,2014,38351,11171,5251
43760,괴산군,충청북도,2015,38787,11454,5179
43760,괴산군,충청북도,2016,38973,11592,5066
43760,괴산군,충청북도,2017,39054,11898,5275
43760,괴산군,충청북도,2018,39133,12103,5152
43760,괴산군,충청북도,2019,39163,12527,5095
43760,괴산군,충청북도,2020,39393,13157,4819
43760,괴산군,충청북도,2021,38122,13562,4046
43760,괴산군,충청북도,2022,37055,13947,3585
43760,괴산군,충청북도,2023,36590,14476,3348
43760,괴산군,충청북도,2024,36252,15024,3244
43760,괴산군,충청북도,2025,38293,15948,3671
43770,음성군,충청북도,2014,95324,16083,17084
43770,음성군,충청북도,2015,96396,16517,17222
43770,음성군,충청북도,2016,97787,16906,17132
43770,음성군,충청북도,2017,97306,17685,16401
43770,음성군,충청북도,2018,95830,18303,15884
43770,음성군,충청북도,2019,94982,19067,15587
43770,음성군,충청북도,2020,93153,19978,14704
43770,음성군,충청북도,2021,92197,20783,14196
43770,음성군,충청북도,2022,92058,21808,13810
43770,음성군,충청북도,2023,91183,22823,13423
43770,음성군,충청북도,2024,91236,23968,13387
43770,음성군,충청북도,2025,94280,25363,14036
43800,단양군,충청북도,2014,30948,7708,4456
43800,단양군,충청북도,2015,30761,7829,4275
43800,단양군,충청북도,2016,30503,7897,4061
43800,단양군,충청북도,2017,30215,8167,3932
43800,단양군,충청북도,2018,30255,8374,3862
43800,단양군,충청북도,2019,29756,8645,3650
43800,단양군,충청북도,2020,29155,9026,3363
43800,단양군,충청북도,2021,28331,9286,3060
43800,단양군,충청북도,2022,27767,9656,2870
43800,단양군,충청북도,2023,27701,10063,2789
43800,단양군,충청북도,2024,27352,10491,2653
43800,단양군,충청북도,2025,26812,10870,2500
44130,천안시,충청남도,2014,598346,52610,148117
44130,천안시,충청남도,2015,605776,54835,148265
44130,천안시,충청남도,2016,617955,57001,149154
44130,천안시,충청남도,2017,631531,60562,149913
44130,천안시,충청남도,2018,646075,63526,151409
44130,천안시,충청남도,2019,652258,67177,152659
44130,천안시,충청남도,2020,658808,72151,153405
44130,천안시,충청남도,2021,658486,76090,150602
44130,천안시,충청남도,2022,657559,80766,147892
44130,천안시,충청남도,2023,655959,85875,145421
44130,천안시,충청남도,2024,659920,92478,144166
44130,천안시,충청남도,2025,664322,100362,143494
44150,공주시,충청남도,2014,113621,23092,20984
44150,공주시,충청남도,2015,111261,23779,20100
44150,공주시,충청남도,2016,109931,24213,19432
44150,공주시,충청남도,2017,108432,25008,18755
44150,공주시,충청남도,2018,107581,25546,18252
44150,공주시,충청남도,2019,106474,26448,17836
44150,공주시,충청남도,2020,104545,27675,16591
44150,공주시,충청남도,2021,103145,28478,16054
44150,공주시,충청남도,2022,102571,29452,16055
44150,공주시,충청남도,2023,102104,30500,16105
44150,공주시,충청남도,2024,101285,31722,15978
44150,공주시,충청남도,2025,99979,33038,15544
44180,보령시,충청남도,2014,104321,21817,17585
44180,보령시,충청남도,2015,104754,22460,17465
44180,보령시,충청남도,2016,103873,22968,16771
44180,보령시,충청남도,2017,103198,23622,16280
44180,보령시,충청남도,2018,101990,24116,15644
44180,보령시,충청남도,2019,101114,24988,15268
44180,보령시,충청남도,2020,100229,26211,14599
44180,보령시,충청남도,2021,98408,26851,13859
44180,보령시,충청남도,2022,97157,27741,13287
44180,보령시,충청남도,2023,95772,28525,12671
44180,보령시,충청남도,2024,93780,29461,11877
44180,보령시,충청남도,2025,92117,30604,11508
44200,아산시,충청남도,2014,293954,32581,67902
44200,아산시,충청남도,2015,297737,33862,65832
44200,아산시,충청남도,2016,302929,35067,63821
44200,아산시,충청남도,2017,311453,36969,63358
44200,아산시,충청남도,2018,312822,38206,61914
44200,아산시,충청남도,2019,314395,40045,61026
44200,아산시,충청남도,2020,316129,42355,60224
44200,아산시,충청남도,2021,324580,44602,61842
44200,아산시,충청남도,2022,334539,47012,63351
44200,아산시,충청남도,2023,345796,49677,65573
44200,아산시,충청남도,2024,355014,52923,67163
44200,아산시,충청남도,2025,359378,56533,66767
44210,서산시,충청남도,2014,167611,26187,32446
44210,서산시,충청남도,2015,170099,27148,32506
44210,서산시,충청남도,2016,170788,28030,31996
44210,서산시,충청남도,2017,171678,29012,31507
44210,서산시,충청남도,2018,174162,29878,31658
44210,서산시,충청남도,2019,174690,31101,31464
44210,서산시,충청남도,2020,175591,32436,31233
44210,서산시,충청남도,2021,176645,33834,30675
44210,서산시,충청남도,2022,176413,35323,30024
44210,서산시,충청남도,2023,176011,36822,29375
44210,서산시,충청남도,2024,174445,38611,28002
44210,서산시,충청남도,2025,172438,40659,26807
44230,논산시,충청남도,2014,124784,26997,21753
44230,논산시,충청남도,2015,124232,27608,21359
44230,논산시,충청남도,2016,123213,28057,20530
44230,논산시,충청남도,2017,122240,28630,19766
44230,논산시,충청남도,2018,120230,29161,18808
44230,논산시,충청남도,2019,118842,30106,18321
44230,논산시,충청남도,2020,116675,31095,17505
44230,논산시,충청남도,2021,114483,31783,16612
44230,논산시,충청남도,2022,112617,32616,15996
44230,논산시,충청남도,2023,110423,33458,15223
44230,논산시,충청남도,2024,108529,34591,14427
44230,논산시,충청남도,2025,106777,35802,13966
44250,계룡시,충청남도,2014,40552,3446,7427
44250,계룡시,충청남도,2015,41730,3595,7595
44250,계룡시,충청남도,2016,42634,3847,7649
44250,계룡시,충청남도,2017,43967,4175,7755
44250,계룡시,충청남도,2018,43731,4446,7567
44250,계룡시,충청남도,2019,42971,4764,7470
44250,계룡시,충청남도,2020,42822,5141,7291
44250,계룡시,충청남도,2021,43331,5506,7324
44250,계룡시,충청남도,2022,44475,5974,7553
44250,계룡시,충청남도,2023,46667,6552,8058
44250,계룡시,충청남도,2024,46540,7006,7846
44250,계룡시,충청남도,2025,45846,7523,7532
44270,당진시,충청남도,2014,162844,25975,33291
44270,당진시,충청남도,2015,165122,26853,32970
44270,당진시,충청남도,2016,166630,27445,32187
44270,당진시,충청남도,2017,167439,28386,31073
44270,당진시,충청남도,2018,167770,28986,29853
44270,당진시,충청남도,2019,167042,29933,28754
44270,당진시,충청남도,2020,166249,31331,27508
44270,당진시,충청남도,2021,167092,32517,26672
44270,당진시,충청남도,2022,168253,33915,26031
44270,당진시,충청남도,2023,170302,35271,25790
44270,당진시,충청남도,2024,171931,36886,25623
44270,당진시,충청남도,2025,172564,38796,25162
44710,금산군,충청남도,2014,55166,14019,8350
44710,금산군,충청남도,2015,54879,14327,8011
44710,금산군,충청남도,2016,54612,14606,7616
44710,금산군,충청남도,2017,53894,14982,7129
44710,금산군,충청남도,2018,53222,15181,6807
44710,금산군,충청남도,2019,52257,15613,6526
44710,금산군,충청남도,2020,51413,16075,6068
44710,금산군,충청남도,2021,50477,16507,5551
44710,금산군,충청남도,2022,50092,17077,5343
44710,금산군,충청남도,2023,50093,17579,5228
44710,금산군,충청남도,2024,49615,18012,5170
44710,금산군,충청남도,2025,48898,18707,4921
44760,부여군,충청남도,2014,71754,20078,10505
44760,부여군,충청남도,2015,71143,20530,10249
44760,부여군,충청남도,2016,70187,20772,9916
44760,부여군,충청남도,2017,69086,21209,9486
44760,부여군,충청남도,2018,68078,21508,9064
44760,부여군,충청남도,2019,66740,22051,8556
44760,부여군,충청남도,2020,65354,22683,7935
44760,부여군,충청남도,2021,63774,23199,7403
44760,부여군,충청남도,2022,62343,23657,6939
44760,부여군,충청남도,2023,61046,24032,6486
44760,부여군,충청남도,2024,59550,24506,6073
44760,부여군,충청남도,2025,58377,25139,5794
44770,서천군,충청남도,2014,57713,17192,8143
44770,서천군,충청남도,2015,56910,17453,7737
44770,서천군,충청남도,2016,56012,17584,7380
44770,서천군,충청남도,2017,55175,17931,6975
44770,서천군,충청남도,2018,53922,18048,6509
44770,서천군,충청남도,2019,52805,18417,6236
44770,서천군,충청남도,2020,51866,18988,5821
44770,서천군,충청남도,2021,50745,19315,5401
44770,서천군,충청남도,2022,49964,19592,5176
44770,서천군,충청남도,2023,49116,19942,4960
44770,서천군,충청남도,2024,48204,20288,4756
44770,서천군,충청남도,2025,47225,20700,4559
44790,청양군,충청남도,2014,32248,9976,4512
44790,청양군,충청남도,2015,32485,10179,4535
44790,청양군,충청남도,2016,32753,10329,4702
44790,청양군,충청남도,2017,32837,10458,4818
44790,청양군,충청남도,2018,32296,10516,4677
44790,청양군,충청남도,2019,31717,10762,4382
44790,청양군,충청남도,2020,30948,11059,4015
44790,청양군,충청남도,2021,30440,11292,3714
44790,청양군,충청남도,2022,30266,11506,3680
44790,청양군,충청남도,2023,30168,11795,3666
44790,청양군,충청남도,2024,29658,12082,3504
44790,청양군,충청남도,2025,29986,12593,3422
44800,홍성군,충청남도,2014,91866,20006,15553
44800,홍성군,충청남도,2015,94553,20625,15680
44800,홍성군,충청남도,2016,99971,21315,16691
44800,홍성군,충청남도,2017,101570,21895,16676
44800,홍성군,충청남도,2018,101082,22363,16203
44800,홍성군,충청남도,2019,100423,22991,15896
44800,홍성군,충청남도,2020,100102,24005,15317
44800,홍성군,충청남도,2021,99324,24603,14653
44800,홍성군,충청남도,2022,98068,25234,14303
44800,홍성군,충청남도,2023,97524,25994,14128
44800,홍성군,충청남도,2024,99198,27077,14427
44800,홍성군,충청남도,2025,100557,28348,14476
44810,예산군,충청남도,2014,84919,21036,13552
44810,예산군,충청남도,2015,83484,21607,12884
44810,예산군,충청남도,2016,81339,22006,12019
44810,예산군,충청남도,2017,80338,22601,11506
44810,예산군,충청남도,2018,80083,23067,11309
44810,예산군,충청남도,2019,79238,23711,10879
44810,예산군,충청남도,2020,78084,24627,10309
44810,예산군,충청남도,2021,76801,25262,9774
44810,예산군,충청남도,2022,77385,26059,9547
44810,예산군,충청남도,2023,78354,26776,9618
44810,예산군,충청남도,2024,78772,27566,9487
44810,예산군,충청남도,2025,78815,28513,9296
44825,태안군,충청남도,2014,62574,15795,9502
44825,태안군,충청남도,2015,63484,16353,9525
44825,태안군,충청남도,2016,63900,16868,9384
44825,태안군,충청남도,2017,63932,17506,9165
44825,태안군,충청남도,2018,63238,17967,8586
44825,태안군,충청남도,2019,62743,18567,8279
44825,태안군,충청남도,2020,62214,19356,7720
44825,태안군,충청남도,2021,61526,20140,7194
44825,태안군,충청남도,2022,61335,20971,6933
44825,태안군,충청남도,2023,60784,21736,6674
44825,태안군,충청남도,2024,60133,22439,6468
44825,태안군,충청남도,2025,59474,23377,6262
46110,목포시,전라남도,2014,239109,30179,49152
46110,목포시,전라남도,2015,238382,31203,47937
46110,목포시,전라남도,2016,237739,32445,46633
46110,목포시,전라남도,2017,234379,33834,44679
46110,목포시,전라남도,2018,232327,34821,43485
46110,목포시,전라남도,2019,229861,36087,42396
46110,목포시,전라남도,2020,224044,37827,40270
46110,목포시,전라남도,2021,218589,39063,38532
46110,목포시,전라남도,2022,216939,40805,37963
46110,목포시,전라남도,2023,214156,42446,37006
46110,목포시,전라남도,2024,209890,44454,35475
46110,목포시,전라남도,2025,202003,46318,33382
46130,여수시,전라남도,2014,290900,43225,57827
46130,여수시,전라남도,2015,290168,44997,57147
46130,여수시,전라남도,2016,288988,46632,55782
46130,여수시,전라남도,2017,286382,48569,53719
46130,여수시,전라남도,2018,283300,49609,52166
46130,여수시,전라남도,2019,282786,51995,52074
46130,여수시,전라남도,2020,280242,54587,50454
46130,여수시,전라남도,2021,276762,56362,48891
46130,여수시,전라남도,2022,274765,58798,48168
46130,여수시,전라남도,2023,271696,61135,46793
46130,여수시,전라남도,2024,267816,63857,44822
46130,여수시,전라남도,2025,263284,66882,42450
46150,순천시,전라남도,2014,277188,35594,57384
46150,순천시,전라남도,2015,278765,36795,57310
46150,순천시,전라남도,2016,278548,37961,56862
46150,순천시,전라남도,2017,279331,39498,56283
46150,순천시,전라남도,2018,279389,40542,55657
46150,순천시,전라남도,2019,279598,42273,55361
46150,순천시,전라남도,2020,282189,44445,55824
46150,순천시,전라남도,2021,281436,46062,54978
46150,순천시,전라남도,2022,278737,48061,53467
46150,순천시,전라남도,2023,278137,50517,52798
46150,순천시,전라남도,2024,276329,53410,51309
46150,순천시,전라남도,2025,275492,56914,50299
46170,나주시,전라남도,2014,90669,22355,15620
46170,나주시,전라남도,2015,98182,22957,17533
46170,나주시,전라남도,2016,104376,23489,18608
46170,나주시,전라남도,2017,110110,24178,19734
46170,나주시,전라남도,2018,113839,24658,20134
46170,나주시,전라남도,2019,114664,25257,20017
46170,나주시,전라남도,2020,115613,25986,19968
46170,나주시,전라남도,2021,116726,26740,19824
46170,나주시,전라남도,2022,116456,27488,19306
46170,나주시,전라남도,2023,117377,28254,19393
46170,나주시,전라남도,2024,116654,29155,18576
46170,나주시,전라남도,2025,117076,30188,18383
46230,광양시,전라남도,2014,152097,15657,32394
46230,광양시,전라남도,2015,153587,16369,32656
46230,광양시,전라남도,2016,155580,17026,33247
46230,광양시,전라남도,2017,155857,17712,32941
46230,광양시,전라남도,2018,156564,18319,32720
46230,광양시,전라남도,2019,156750,19300,32709
46230,광양시,전라남도,2020,151769,20188,30227
46230,광양시,전라남도,2021,150531,20994,29221
46230,광양시,전라남도,2022,152168,22331,29381
46230,광양시,전라남도,2023,152666,23650,28943
46230,광양시,전라남도,2024,154692,25136,28987
46230,광양시,전라남도,2025,155259,27036,28304
46710,담양군,전라남도,2014,47177,12946,7640
46710,담양군,전라남도,2015,47009,13208,7504
46710,담양군,전라남도,2016,47229,13329,7537
